,VISIT_AREA_NM,output,tourist_id,weighted_similarity,tourist_x,tourist_address_x,theme2,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,category,category_match,score
1010,,,CNTS_000000000021527,0.6685030025713946,삼다수숲길 지질트레일,제주특별자치도 제주시 조천읍 교래3길 98,"['숲길', '걷기/등산', '혼자', '흐림', '봄', '자연경관', '도보여행', '도보', '단풍', '숲', '언택트', '지질트레일', '유네스코', '어트랙션']",4.0,6.0,106.0,(+82) 064-782-1746,"교래 삼다수마을은 2018년 제주도의 13번째 지질공원 대표명소로 지정되었다. 교래 삼다수마을에는 지질학적 가치가 높은 교래곶자왈, 교래리퇴적층, 맨틀 포획암, 돌문화공원, 산굼부리(천염기념물 제 263호) 등이 위치해있다. 이곳은 생태적 측면에서 삼나무 싶길을 중심으로 희귀식물(붓순나무, 황칠나무) 군락지가 잇으며, 다양한 생물들이 공존하고 있다",,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6685030025713946
1011,,,CNTS_200000000012562,0.6684297112298025,카페 글렌코,제주특별자치도 제주시 구좌읍 비자림로 1202,"['비자림로', '송당리', '핑크뮬리', '음식', '카페', '아메리카노', '에스프레소', '카페라떼', '카페모카', '바닐라라떼', '카라멜라떼', '그린티라떼', '라떼', '말차라떼초코라떼', '생강라떼', '청귤차', '차', '에이드', '생강차', '케이크', '초코케이크', '미숫가루', '토마토주스', '키위주스', '딸기주스', '주스', '허브티', '레몬에이드']",,0.0,6.0,(+82),송당리에 위치한 카페 글렌코는 스코틀랜드의 글렌코 지역의 초원을 모티브로한 아름다운 초원과 정원이 펼쳐져 있는 감성 카페이다.,,1.569672131147541,"라스트오더: 17:30 //소형견, 중형견, 대형견 입장가능 / 실내 입장 가능(목줄, 입마개(대형견만) 한 경우) / 실외 입장 가능(목줄, 입마개(대형견만) 경우) / 동절기 10:00 ~ 18:00",,126.7332415,33.43367131,,"공용주차장,화장실,무료 WIFI",,09:30:00,18:00:00,09:30:00,18:00:00,자연관광지,0.0,0.6684297112298025
1012,,,CNTS_200000000008053,0.668354625445292,성이시돌목장,제주특별자치도 제주시 한림읍 산록남로 53,"['제주여행', '제주도아이와가볼만한곳', '제주목장', '제주서쪽', '한림', '무료관광지', '테쉬폰', '유기농우유']",5.0,11.0,413.0,(+82) 064-796-0396,아름다운 풍경이 있는 목장,,1.0,"소형견, 중형견, 대형견 입장가능 / 성이시돌목장 카페 내부는 출입 불가 / 동물보호법에 따라 목줄 또는 가슴줄 길이 2미터 이내로 유지 배변봉투 필수",하,126.3273211,33.34776988,무료,공용주차장,실외,,,,,자연관광지,0.0,0.668354625445292
1013,,,CNTS_200000000007410,0.6682991337797065,아이존액트 볼링장,제주특별자치도 서귀포시 안덕면 신화역사로304번길 98,"['볼링', '맥주', '사계절', '실내관광지', '체험', '어트랙션']",,1.0,18.0,(+82) 070-7786-1025,GD의 감성이 담긴 엔터테이닝 볼링펍.,,1.7794117647058822,"단체석, 예약가능",,,,유료,"무료 WIFI,공용주차장",실내,13:00:00,22:00:00,13:00:00,22:00:00,레저스포츠,0.0,0.6682991337797065
1014,,,CNTS_000000000019458,0.6682014063021534,옹포천,제주특별자치도 제주시 한림읍 한림로 563,"['휴식/힐링', '맑음', '자연경관']",,0.0,0.0,(+82) --,서부지역의 상수원,,1.569672131147541,연중무휴,,,,,"공용주차장,화장실",,,,,,자연관광지,0.0,0.6682014063021534
1015,,,CNTS_000000000019997,0.6681971789818875,이호테우말등대,제주특별자치도 제주시 서해안로 58,"['등대', '일몰', '경관/포토', '커플', '맑음', '가을', '포토스팟']",5.0,59.0,1548.0,(+82) --,"이호테우해변의 랜드마크, 말등대",포토스팟,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6681971789818875
1016,,,CNTS_000000000021064,0.6681188684441298,김녕해안도로,제주특별자치도 제주시 구좌읍 김녕리,"['드라이브', '커플', '맑음', '여름', '자연경관']",5.0,4.0,203.0,(+82) --,김녕에서 하도까지 바다를 끼고 달리는 길,,1.569672131147541,,,,,,"공용주차장,화장실",,,,,,자연관광지,0.0,0.6681188684441298
1017,,,CNTS_000000000019112,0.668052302462353,묵리해안포구,제주특별자치도 제주시 추자면 추자로 365-1,"['포구', '해변', '문화유적지', '문화관광', '역사유적']",,0.0,1.0,(+82) --,묵리마을에 있는 작은 포구,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.668052302462353
1018,,,CNTS_200000000010958,0.6679435594697385,아르떼뮤지엄,제주특별자치도 제주시 애월읍 어림비로 478,"['박물관', '아르떼뮤지엄', '제주여행', '제주', '제주도', '미술관', '뮤지엄', '미술관', '전시']",5.0,7.0,363.0,(+82) 1899-5008,"국내 최대의 몰입형 미디어 아트 뮤지엄. 스피커 제조공장이었던 건물을 리모델링하여 빛과 소리가 만드는 다이나믹한 미디어아트에 흠뻑 빠져보자,",,1.4776119402985075,,,,,"유료,성인 17,000원, 청소년 13,000원, 어린이 10,000원","공용주차장,화장실,카드결제,현금결제",실내,10:00:00,20:00:00,10:00:00,20:00:00,"전시회, 박물관 등 문화시설",0.0,0.6679435594697385
1019,,,CNTS_000000000022935,0.6678393058425296,백년초농장박물관,제주특별자치도 서귀포시 태평로 200,"['테마공원', '백년초', '실내관광지', '체험', '문화관광', '박물관', '어트랙션']",,1.0,6.0,(+82) 064-739-1777,"눈으로 보고, 입으로 맛 보다",,1.4776119402985075,"연중무휴, 임시 휴무는 홈페이지에 공지",,,,,"공용주차장,현금결제,카드결제,화장실,무료 WIFI",,09:00:00,18:00:00,09:00:00,18:00:00,"전시회, 박물관 등 문화시설",0.0,0.6678393058425296
1020,,,CNTS_000000000021460,0.6677658739367595,돔베낭길,제주특별자치도 서귀포시 태평로92번길 49,"['해변', '걷기/등산', '흐림', '자연경관', '도보여행', '도보']",,1.0,44.0,(+82) 064-760-4757,제주에서 가장 아름다운 해안 산책길,,1.8,,,,,,공용주차장,,,,,,테마파크,0.0,0.6677658739367595
1021,,,CNTS_200000000015188,0.6676855196330876,에코승마아카데미,제주특별자치도 제주시 조천읍 비자림로 1065,"['조천', '교래리', '승마', '이색체험']",,0.0,1.0,(+82) 064-747-2563,우거진 숲속에서 즐기는 승마 체험,,1.0,,중,,,유료,,실외,10:00:00,17:00:00,10:00:00,17:00:00,레저스포츠,0.0,0.6676855196330876
1022,,,CNTS_200000000014312,0.6676363473047414,카페퍼시몬,제주특별자치도 제주시 애월읍 하소로 611-6,"['음식', '카페', '아메리카노']",,0.0,8.0,(+82) 0507-1402-7817,퍼시몬은 애월읍 유수암리에 있는 조용한 마을에 위치해있다,,1.569672131147541,"매주 목요일 휴무 //소형견, 중형견, 대형견 입장 가능 / 실외는 리드줄 필수 착용 시 이용 가능 / 실내는 케이지 필수 및 짖지 않는 반려동물만 입장 가능",,,,,"공용주차장,화장실,무료 WIFI",,11:30:00,18:00:00,11:30:00,18:00:00,자연관광지,0.0,0.6676363473047414
1023,,,CNTS_000000000021635,0.6675985532277129,삼양해안도로,제주특별자치도 제주시 삼양2동,"['해변', '드라이브', '커플', '맑음', '자연경관']",5.0,1.0,32.0,(+82) --,짧지만 강렬한 아름다움,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6675985532277129
1024,,,CNTS_000000000020105,0.6675622642423977,곤물,제주특별자치도 서귀포시 안덕면 화순서서로64번길 64-4,"['계곡', '문화유적지', '자연경관', '문화관광', '역사유적', '물놀이']",,1.0,4.0,(+82) --,안덕면 화순리의 바위 아래에서 솟아나는 용천수,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6675622642423977
1025,,,CNTS_000000000020982,0.6674997448333511,신양포구,제주특별자치도 서귀포시 성산읍 고성리,"['포구', '해변', '문화유적지', '맑음', '자연경관', '역사유적']",,0.0,1.0,(+82) --,성산일충봉과 섭지코지가 한눈에 보이는 신양포구,,1.569672131147541,연중무휴,,,,,,,,,,,자연관광지,0.0,0.6674997448333511
1026,,,CONT_000000000500191,0.6674921641420634,모라이,제주특별자치도 서귀포시 산록남로 (색달동),"['오름', '걷기/등산', '자연경관']",,1.0,2.0,(+82),오름의 모양새가 차양이 있는 모자와 비슷하다 하여 모라이라고 불리우는 오름,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6674921641420634
1027,,,CNTS_000000000022743,0.6674640177944519,바이나흐튼 크리스마스 박물관,제주특별자치도 서귀포시 안덕면 평화로 654,"['실내', '미술/박물관', '아이', '흐림', '겨울', '실내관광지', '문화관광', '박물관', '어린이', '어트랙션']",5.0,8.0,113.0,(+82) 010-4602-7976,"부부가 여행하며 모은 크리스마스 장식 전시, 독일의 바이나흐튼을 참고해 만든 크리스마스 박물관",,1.4776119402985075,연중무휴,,,,"무료,기부금 형식으로 입장료 운영.",공용주차장,,10:30:00,18:00:00,10:30:00,18:00:00,"전시회, 박물관 등 문화시설",0.0,0.6674640177944519
1028,,,CNTS_000000000018744,0.6674494240987725,무등이왓터,제주특별자치도 서귀포시 안덕면 신화역사로586번길 21-7,"['문화유적지', '맑음', '역사유적', '어트랙션']",5.0,0.0,2.0,(+82) --,불에 타 흔적만 남은 마을의 터,,1.569672131147541,,,,,,공용주차장,,,,,,자연관광지,0.0,0.6674494240987725
1029,,,CONT_000000000500344,0.6673126250547402,섯알오름,제주특별자치도 서귀포시 대정읍 상모리 1618,"['부모', '커플', '혼자', '친구', '아이', '오름', '4.3', '자연경관', '제주4.3', '역사유적', '도보여행', '도보', '어린이']",5.0,8.0,37.0,(+82),역사의 아픔을 간직한곳,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6673126250547402
1030,,,CNTS_000000000018447,0.6672317869992941,서귀포칠십리시공원,제주특별자치도 서귀포시 서홍동 576-9,"['휴식/힐링', '커플', '맑음', '봄', '매화']",5.0,3.0,135.0,(+82) 064-760-3191,외돌개와 해안올레길을 연결하는 공원,,1.569672131147541,,,,,,"공용주차장,화장실,편의점,음료대",,,,,,자연관광지,0.0,0.6672317869992941
1031,,,CNTS_200000000014313,0.6672047857998049,트라이브,제주특별자치도 제주시 애월읍 애월로 11,"['빈티지소품', '굿즈', '오션뷰', '스풀레', '한라봉소르베에이드', '음식', '카페']",5.0,0.0,4.0,(+82) 064-799-1031,트라이브는 애월 해안가에 위치한 카페로 제주스러움을 가득 담은 카페다.,,1.569672131147541,"소형견, 중형견, 대형견 입장 가능 / 동물보호법에 따라 목줄, 가슴줄 길이 2m 이내로 유지 / 배변봉투 필수 / 대형견은 견종 상관없이 입마개 필수",,126.3110019,33.46026497,,"공용주차장,화장실,무료 WIFI",,09:00:00,21:00:00,09:00:00,21:00:00,자연관광지,0.0,0.6672047857998049
1032,,,CNTS_000000000020606,0.6671101462348753,아라리오뮤지엄동문모텔2,제주특별자치도 제주시 산지로 23,"['실내', '미술/박물관', '비.눈', '사계절', '실내관광지', '문화관광', '어트랙션', '무장애관광']",,1.0,2.0,(+82) 064-720-8203,국내외 현대미술품들을 소개하고 관람객들과 예술적 경험을 함께 향유하는 컨템포러리 아트뮤지엄,,1.4776119402985075,매주 월요일 휴무 전시장 입장과 입장권 구매는 18시 까지,,,,,"현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설,엘리베이터",,10:00:00,19:00:00,10:00:00,19:00:00,"전시회, 박물관 등 문화시설",0.0,0.6671101462348753
1033,,,CNTS_200000000014626,0.667100572511102,유캠프,제주특별자치도 제주시 애조로 1216,['관광지'],,0.0,0.0,(+82) 0507-1393-7885,제주 최고의 실내외 테니스장,,1.5,휴무일 관련은 본사에 따라 유동적,,,,"유료,","공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대",실내+실외,06:00:00,00:00:00,06:00:00,00:00:00,자연관광지,0.0,0.667100572511102
1034,,,CONT_000000000500449,0.6670424628764863,영주산,제주특별자치도 서귀포시 표선면 번영로,"['오름', '제주', '제주도', '영주산', '동쪽오름', '제주오름', '표선오름', '산책', '제주관광', '제주여행']",5.0,2.0,29.0,(+82),신선이 살았다는 영주산,"등산,포토스팟",1.569672131147541,,중,,,무료,,실외,,,,,자연관광지,0.0,0.6670424628764863
1035,,,CNTS_000000000021409,0.6670350739482495,별도포구,제주특별자치도 제주시 화북1동 4269-12,"['포구', '해변', '문화유적지', '자연경관', '역사유적']",,1.0,1.0,(+82) --,"제주의 관문, 역사 속의 별도포구",,1.569672131147541,연중무휴,,,,,,,,,,,자연관광지,0.0,0.6670350739482495
1036,,,CNTS_200000000007534,0.6669659692781214,고살리숲길,제주특별자치도 서귀포시 남원읍 하례리 산 54-2,"['친구', '혼자', '맑음', '걷기/등산', '트레킹', '계곡', '자연경관', '체험', '도보여행', '도보', '숲', '숲길', '언택트', '물놀이']",,0.0,46.0,(+82) 064-733-8009,하례 2리 마을의 상징으로서 연중 물이 고이고 흐르는 계곡에 나무들이 조화를 이루는 숲길,등산,1.0,해설사 동행 고살리숲길탐방 사전 신청 필수,하,,,무료,공용주차장,실외,,,,,자연관광지,0.0,0.6669659692781214
1037,,,CNTS_000000000022073,0.6668521171034434,제주제트,제주특별자치도 서귀포시 대포로 172-5,"['제주', '제주바다', '제주도', '어트랙션', '제주체험', '제트보트', '보트', '제주보트', '제주제트', '파라세일링']",5.0,2.0,54.0,(+82) 064-739-3939,제주중문의 빼어난 절경을 무대로 아름다운 경관과 스릴있는 모험의 세계로 안내할 익사이팅한 해상 레져 체험장,해양스포츠,1.0,이용시간 사전문의 필수 임산부 탑승불가,,,,"유료,제트보트 25,000원 ㅣ 파라세일링 70,000원","카드결제,화장실,공용주차장",실외,09:00:00,18:00:00,09:00:00,18:00:00,레저스포츠,0.0,0.6668521171034434
1038,,,CONT_000000000500271,0.6668295639999654,비치미오름,제주특별자치도 제주시 구좌읍 송당리 산 255-1,"['부모', '커플', '혼자', '친구', '아이', '맑음', '경관/포토', '오름', '자연경관', '도보여행', '도보', '포토스팟', '어린이']",5.0,1.0,8.0,(+82),불러도 대답이 없지만 또 부르고 싶은 비치미오름,,1.569672131147541,,,,,,,,,,,,자연관광지,0.0,0.6668295639999654
1039,,,CNTS_000000000018411,0.6668292855091269,알작지해변,제주특별자치도 제주시 테우해안로 60,"['해변', '경관/포토', '커플', '가을', '자연경관', '포토스팟']",5.0,6.0,127.0,(+82) --,사르륵 사르륵 자갈이 부서지는 소리. 파도가 부서지는 풍경,,1.569672131147541,안전요원 배치 기간 확인 후 이용 권장,,,,,,,,,,,자연관광지,0.0,0.6668292855091269
1040,,,CONT_000000000500216,0.6667668756346385,박물관은 살아있다,제주특별자치도 서귀포시 중문관광로 42,"['실내', '테마공원', '아이', '비.눈', '겨울', '사계절', '실내관광지', '문화관광', '박물관', '어트랙션', '무장애관광', '우수관광사업체']",5.0,25.0,709.0,(+82) 064-805-0888,다섯개의 착시체험 테마로 이루어진 눈속임테마파크,"공연/전시,포토스팟",1.5,입장 마감 18시 / 발권 마감 17시 30분 / 하계 운영시간(7월~8월) : 09:00 ~ 19:00 ※2023년 기준,하,,,"유료,입장료: 성인 14,000원, 청소년 13,000원, 어린이 12,000원, 경로인.장애인 12,000원 / 제주도민은 30%할인 적용(신분증소지자)","공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,임산부 휴게시설",실내,10:00:00,19:00:00,10:00:00,19:00:00,"전시회, 박물관 등 문화시설",0.0,0.6667668756346385
1041,,,CNTS_000000000022158,0.6666576495108422,휘닉스 제주 유민 아르누보 뮤지엄,제주특별자치도 서귀포시 성산읍 섭지코지로 107,"['예술', '실내', '미술/박물관', '비.눈', '사계절', '실내관광지', '문화관광', '미술관', '어트랙션']",5.0,5.0,79.0,(+82) 064-731-7791,유민 아르누보 뮤지엄은 1890년대부터 약 20년간 유럽 전역에서 일어났던 공예&디자인 운동인 아르누보의 유리 공예 작품을 전시하고 있다.,공연/전시,1.0,"매달 1번째 화요일 정기 휴무 / 국경일, 명절 연휴 정상 운영 / 17:00 매표 마감",하,,,"유료,어른 12,000원, 청소년.어린이 9,000원, 경로.장애인 9,000원 / 오디오 가이드 1,000원 / 휘닉스제주 로비 앞 셔틀버스 무료","공용주차장,현금결제,카드결제,화장실",실내+실외,09:00:00,18:00:00,09:00:00,18:00:00,"전시회, 박물관 등 문화시설",0.0,0.6666576495108422
