명칭,전화번호,주소,위도,경도,주차 가능,조리 가능,픽업서비스,부대 시설,객실명,객실크기,기준인원,비수기주말최소,비수기주중최소,성수기,id
더쉼팡스파앤풀빌라,,제주특별자치도 서귀포시 표선면 세성로 67-2,33.3121805593,126.8037086578,가능,가능,불가,"TV, 드라이기, 목욕시설, 세면도구, 수영장, 야외스파, 취사용품",스윗가든스파,19.0,2.0,250000.0,235843.5125821703,341882.9232068054,522
더쉼팡스파앤풀빌라,,제주특별자치도 서귀포시 표선면 세성로 67-2,33.3121805593,126.8037086578,가능,가능,불가,"TV, 드라이기, 목욕시설, 세면도구, 수영장, 야외스파, 욕조, 취사용품",프리미어가든스파,25.0,3.0,250000.0,235843.5125821703,341882.9232068054,523
더쉼팡스파앤풀빌라,,제주특별자치도 서귀포시 표선면 세성로 67-2,33.3121805593,126.8037086578,가능,가능,불가,"TV, 드라이기, 목욕시설, 세면도구, 수영장, 야외스파, 욕조, 취사용품",로얄풀빌라,35.0,3.0,250000.0,235843.5125821703,341882.9232068054,524
더쉼팡스파앤풀빌라,,제주특별자치도 서귀포시 표선면 세성로 67-2,33.3121805593,126.8037086578,가능,가능,불가,"TV, 드라이기, 목욕시설, 세면도구, 수영장, 야외스파, 욕조, 취사용품",플래티늄풀빌라,44.0,5.0,250000.0,235843.5125821703,341882.9232068054,525
베이힐풀앤빌라,,제주특별자치도 서귀포시 예래로 424(하예동),33.2369264622,126.3727671417,가능,가능,불가,"TV, 공용 세탁실, 나니아 레스토랑, 드라이기, 목욕시설, 베이스토어, 비즈니스센터, 산책로, 스파, 시크릿 오아시스(야외 수영장), 야외 공용 수영장, 야외 웨딩 가든, 와인 카브, 취사용품, 풀사이드 바, 프라이빗 다이닝룸, 피트니스센터",스튜디오 더블,20.0,2.0,277200.0,237600.0,396000.0,526
베이힐풀앤빌라,,제주특별자치도 서귀포시 예래로 424(하예동),33.2369264622,126.3727671417,가능,가능,불가,"TV, 공용 세탁실, 나니아 레스토랑, 드라이기, 목욕시설, 베이스토어, 비즈니스센터, 산책로, 스파, 시크릿 오아시스(야외 수영장), 야외 공용 수영장, 야외 웨딩 가든, 와인 카브, 취사용품, 풀사이드 바, 프라이빗 다이닝룸, 피트니스센터",스튜디오 트윈,20.0,2.0,277200.0,237600.0,396000.0,527
베이힐풀앤빌라,,제주특별자치도 서귀포시 예래로 424(하예동),33.2369264622,126.3727671417,가능,가능,불가,"TV, 공용 세탁실, 나니아 레스토랑, 드라이기, 목욕시설, 베이스토어, 비즈니스센터, 산책로, 스파, 시크릿 오아시스(야외 수영장), 야외 공용 수영장, 야외 웨딩 가든, 와인 카브, 취사용품, 풀사이드 바, 프라이빗 다이닝룸, 피트니스센터",스튜디오 스위트,20.0,2.0,346500.0,297000.0,495000.0,528
베이힐풀앤빌라,,제주특별자치도 서귀포시 예래로 424(하예동),33.2369264622,126.3727671417,가능,가능,불가,"TV, 공용 세탁실, 나니아 레스토랑, 드라이기, 목욕시설, 베이스토어, 비즈니스센터, 산책로, 스파, 시크릿 오아시스(야외 수영장), 야외 공용 수영장, 야외 웨딩 가든, 와인 카브, 취사용품, 풀사이드 바, 프라이빗 다이닝룸, 피트니스센터",힐스위트,59.0,4.0,539000.0,462000.0,770000.0,529
베이힐풀앤빌라,,제주특별자치도 서귀포시 예래로 424(하예동),33.2369264622,126.3727671417,가능,가능,불가,"TV, 공용 세탁실, 나니아 레스토랑, 드라이기, 목욕시설, 베이스토어, 비즈니스센터, 산책로, 스파, 시크릿 오아시스(야외 수영장), 야외 공용 수영장, 야외 웨딩 가든, 와인 카브, 취사용품, 풀사이드 바, 프라이빗 다이닝룸, 피트니스센터",베이스위트,47.0,4.0,693000.0,594000.0,990000.0,530
베이힐풀앤빌라,,제주특별자치도 서귀포시 예래로 424(하예동),33.2369264622,126.3727671417,가능,가능,불가,"TV, 공용 세탁실, 나니아 레스토랑, 드라이기, 목욕시설, 베이스토어, 비즈니스센터, 산책로, 스파, 시크릿 오아시스(야외 수영장), 야외 공용 수영장, 야외 웨딩 가든, 와인 카브, 취사용품, 풀사이드 바, 프라이빗 다이닝룸, 피트니스센터, 홈시어터",허니문빌라,60.0,2.0,693000.0,594000.0,990000.0,531
베이힐풀앤빌라,,제주특별자치도 서귀포시 예래로 424(하예동),33.2369264622,126.3727671417,가능,가능,불가,"TV, 공용 세탁실, 나니아 레스토랑, 드라이기, 목욕시설, 베이스토어, 비즈니스센터, 산책로, 스파, 시크릿 오아시스(야외 수영장), 야외 공용 수영장, 야외 웨딩 가든, 와인 카브, 취사용품, 풀사이드 바, 프라이빗 다이닝룸, 피트니스센터",퍼시픽빌라,57.0,4.0,600600.0,514800.0,858000.0,532
베이힐풀앤빌라,,제주특별자치도 서귀포시 예래로 424(하예동),33.2369264622,126.3727671417,가능,가능,불가,"TV, 공용 세탁실, 나니아 레스토랑, 드라이기, 목욕시설, 베이스토어, 비즈니스센터, 산책로, 스파, 시크릿 오아시스(야외 수영장), 야외 공용 수영장, 야외 웨딩 가든, 와인 카브, 욕조, 취사용품, 풀사이드 바, 프라이빗 다이닝룸, 피트니스센터",오션빌라,62.0,4.0,924000.0,792000.0,1320000.0,533
베이힐풀앤빌라,,제주특별자치도 서귀포시 예래로 424(하예동),33.2369264622,126.3727671417,가능,가능,불가,"TV, 공용 세탁실, 나니아 레스토랑, 드라이기, 목욕시설, 베이스토어, 비즈니스센터, 산책로, 스파, 시크릿 오아시스(야외 수영장), 야외 공용 수영장, 야외 웨딩 가든, 와인 카브, 욕조, 취사용품, 풀사이드 바, 프라이빗 다이닝룸, 피트니스센터, 홈시어터",더캐슬,122.0,6.0,1617000.0,1386000.0,2310000.0,534
플레이스 캠프 제주,,제주특별자치도 서귀포시 성산읍 동류암로 20,33.4498866488,126.9182122544,불가,불가,불가,"도렐&도렐 베이커스, 드라이기, 미팅룸, 세면도구, 스피닝울프, 염세주의, 클럽 런더리, 편의점",디럭스,5.0,3.0,280417.0,264538.1210710178,383479.134707531,535
플레이스 캠프 제주,,제주특별자치도 서귀포시 성산읍 동류암로 20,33.4498866488,126.9182122544,불가,불가,불가,"도렐&도렐 베이커스, 드라이기, 미팅룸, 세면도구, 스피닝울프, 염세주의, 클럽 런더리, 편의점",스탠다드 룸,2.0,3.0,280417.0,264538.1210710178,383479.134707531,536
플레이스 캠프 제주,,제주특별자치도 서귀포시 성산읍 동류암로 20,33.4498866488,126.9182122544,불가,불가,불가,"TV, 도렐&도렐 베이커스, 드라이기, 목욕시설, 미팅룸, 세면도구, 스피닝울프, 염세주의, 욕조, 클럽 런더리, 편의점",LOFT,13.0,3.0,280417.0,264538.1210710178,383479.134707531,537
플레이스 캠프 제주,,제주특별자치도 서귀포시 성산읍 동류암로 20,33.4498866488,126.9182122544,불가,불가,불가,"TV, 도렐&도렐 베이커스, 드라이기, 미팅룸, 세면도구, 스피닝울프, 염세주의, 클럽 런더리, 편의점",DUPLEX1,16.0,3.0,280417.0,264538.1210710178,383479.134707531,538
플레이스 캠프 제주,,제주특별자치도 서귀포시 성산읍 동류암로 20,33.4498866488,126.9182122544,불가,불가,불가,"도렐&도렐 베이커스, 드라이기, 미팅룸, 세면도구, 스피닝울프, 염세주의, 클럽 런더리, 편의점",스탠다드 플러스,3.0,3.0,280417.0,264538.1210710178,383479.134707531,539
플레이스 캠프 제주,,제주특별자치도 서귀포시 성산읍 동류암로 20,33.4498866488,126.9182122544,불가,불가,불가,"TV, 도렐&도렐 베이커스, 드라이기, 목욕시설, 미팅룸, 세면도구, 스피닝울프, 염세주의, 욕조, 클럽 런더리, 편의점",DUPLEX2,23.0,3.0,280417.0,264538.1210710178,383479.134707531,540
플레이스 캠프 제주,,제주특별자치도 서귀포시 성산읍 동류암로 20,33.4498866488,126.9182122544,불가,불가,불가,"TV, 도렐&도렐 베이커스, 드라이기, 목욕시설, 미팅룸, 세면도구, 스피닝울프, 염세주의, 욕조, 클럽 런더리, 편의점",DUPLEX PLUS,33.0,3.0,280417.0,264538.1210710178,383479.134707531,541
다람쥐민박,,제주특별자치도 제주시 조천읍 함덕14길 20-2,33.5406392026,126.6653098892,가능,가능,불가,"드라이기, 세면도구, 취사용품",다람쥐민박 안거리,15.0,2.0,150000.0,150000.0,220000.0,542
다람쥐민박,,제주특별자치도 제주시 조천읍 함덕14길 20-2,33.5406392026,126.6653098892,가능,가능,불가,"드라이기, 세면도구, 취사용품",다람쥐민박 밖거리,15.0,2.0,150000.0,150000.0,220000.0,543
다람쥐민박,,제주특별자치도 제주시 조천읍 함덕14길 20-2,33.5406392026,126.6653098892,가능,가능,불가,,다락민박 코끼리,15.0,2.0,90000.0,90000.0,130000.0,544
스테리나잇 제주[한국관광 품질인증/Korea Quality],010-2419-0578,제주특별자치도 제주시 애월로 37,33.4622061589,126.3122812503,가능,가능,불가,"TV, 드라이기, 목욕시설, 세면도구, 없음, 취사용품, 편의점",베이직,8.0,2.0,109000.0,99000.0,139000.0,545
스테리나잇 제주[한국관광 품질인증/Korea Quality],010-2419-0578,제주특별자치도 제주시 애월로 37,33.4622061589,126.3122812503,가능,가능,불가,"TV, 드라이기, 목욕시설, 세면도구, 없음, 취사용품, 편의점",클래식,8.0,2.0,119000.0,109000.0,149000.0,546
스테리나잇 제주[한국관광 품질인증/Korea Quality],010-2419-0578,제주특별자치도 제주시 애월로 37,33.4622061589,126.3122812503,가능,가능,불가,"TV, 드라이기, 목욕시설, 세면도구, 없음, 취사용품, 편의점",스위트,30.0,4.0,269000.0,249000.0,289000.0,547
쿠지홀리데이[한국관광 품질인증/Korea Quality],010-5347-8733,제주특별자치도 서귀포시 난산로 100,33.4026187891,126.8651429381,가능,가능,불가,"TV, 드라이기, 목욕시설, 세면도구, 유아놀이시설, 있음",쿠지 A,75.0,8.0,450000.0,400000.0,600000.0,548
쿠지홀리데이[한국관광 품질인증/Korea Quality],010-5347-8733,제주특별자치도 서귀포시 난산로 100,33.4026187891,126.8651429381,가능,가능,불가,"TV, 드라이기, 목욕시설, 세면도구, 유아놀이시설, 있음",쿠지 B,55.0,6.0,350000.0,300000.0,500000.0,549
쿠지홀리데이[한국관광 품질인증/Korea Quality],010-5347-8733,제주특별자치도 서귀포시 난산로 100,33.4026187891,126.8651429381,가능,가능,불가,"TV, 드라이기, 목욕시설, 세면도구, 유아놀이시설, 있음",쿠지 C,35.0,4.0,300000.0,250000.0,400000.0,550
쿠지홀리데이[한국관광 품질인증/Korea Quality],010-5347-8733,제주특별자치도 서귀포시 난산로 100,33.4026187891,126.8651429381,가능,가능,불가,"TV, 드라이기, 목욕시설, 세면도구, 유아놀이시설, 있음",쿠지 D,35.0,2.0,250000.0,220000.0,350000.0,551
쿠지홀리데이[한국관광 품질인증/Korea Quality],010-5347-8733,제주특별자치도 서귀포시 난산로 100,33.4026187891,126.8651429381,가능,가능,불가,"TV, 드라이기, 목욕시설, 세면도구, 유아놀이시설, 있음",쿠지 E,25.0,2.0,180000.0,150000.0,300000.0,552
그랜드 조선 제주,,제주특별자치도 서귀포시 중문관광로72번길 60,33.2501588629,126.4063028265,가능,불가,가능,"IRD 외, 공용샤워실, 델리, 라운지앤바, 루프탑바, 뷔페, 뷰티시설, 비즈니스센터, 사우나실, 세미나실, 스포츠시설, 이탈리안, 풀사이드카페, 휘트니스센터",디럭스룸,14.0,2.0,380000.0,358482.1391248988,519662.0432743442,553
그랜드 조선 제주,,제주특별자치도 서귀포시 중문관광로72번길 60,33.2501588629,126.4063028265,가능,불가,가능,"IRD 외, 공용샤워실, 델리, 라운지앤바, 루프탑바, 뷔페, 뷰티시설, 비즈니스센터, 사우나실, 세미나실, 스포츠시설, 이탈리안, 풀사이드카페, 휘트니스센터",스튜디오  스위트,23.0,2.0,380000.0,358482.1391248988,519662.0432743442,554
그랜드 조선 제주,,제주특별자치도 서귀포시 중문관광로72번길 60,33.2501588629,126.4063028265,가능,불가,가능,"IRD 외, 공용샤워실, 델리, 라운지앤바, 루프탑바, 뷔페, 뷰티시설, 비즈니스센터, 사우나실, 세미나실, 스포츠시설, 이탈리안, 풀사이드카페, 휘트니스센터",키즈 디럭스룸,14.0,2.0,380000.0,358482.1391248988,519662.0432743442,555
그랜드 조선 제주,,제주특별자치도 서귀포시 중문관광로72번길 60,33.2501588629,126.4063028265,가능,불가,가능,"IRD 외, 공용샤워실, 델리, 라운지앤바, 루프탑바, 뷔페, 뷰티시설, 비즈니스센터, 사우나실, 세미나실, 스포츠시설, 이탈리안, 풀사이드카페, 휘트니스센터",프리미어  스위트,28.0,2.0,380000.0,358482.1391248988,519662.0432743442,556
그랜드 조선 제주,,제주특별자치도 서귀포시 중문관광로72번길 60,33.2501588629,126.4063028265,가능,불가,가능,"IRD 외, 공용샤워실, 델리, 라운지앤바, 루프탑바, 뷔페, 뷰티시설, 비즈니스센터, 사우나실, 세미나실, 스포츠시설, 이탈리안, 풀사이드카페, 휘트니스센터",키즈 프리미어 스위트,28.0,2.0,380000.0,358482.1391248988,519662.0432743442,557
그랜드 조선 제주,,제주특별자치도 서귀포시 중문관광로72번길 60,33.2501588629,126.4063028265,가능,불가,가능,"IRD 외, TV, 공용샤워실, 델리, 드라이기, 라운지앤바, 루프탑바, 목욕시설, 뷔페, 뷰티시설, 비즈니스센터, 사우나실, 세면도구, 세미나실, 스포츠시설, 욕조, 이탈리안, 풀사이드카페, 휘트니스센터",로열 스위트,61.0,4.0,380000.0,358482.1391248988,519662.0432743442,558
그랜드 조선 제주,,제주특별자치도 서귀포시 중문관광로72번길 60,33.2501588629,126.4063028265,가능,불가,가능,"IRD 외, TV, 공용샤워실, 델리, 드라이기, 라운지앤바, 루프탑바, 목욕시설, 뷔페, 뷰티시설, 비즈니스센터, 사우나실, 세면도구, 세미나실, 스포츠시설, 욕조, 이탈리안, 풀사이드카페, 휘트니스센터",힐 스위트,26.0,2.0,380000.0,358482.1391248988,519662.0432743442,559
그랜드 조선 제주,,제주특별자치도 서귀포시 중문관광로72번길 60,33.2501588629,126.4063028265,가능,불가,가능,"IRD 외, TV, 공용샤워실, 델리, 드라이기, 라운지앤바, 루프탑바, 목욕시설, 뷔페, 뷰티시설, 비즈니스센터, 사우나실, 세면도구, 세미나실, 스포츠시설, 욕조, 이탈리안, 풀사이드카페, 휘트니스센터",프레스티지 힐 스위트,58.0,4.0,380000.0,358482.1391248988,519662.0432743442,560
그랜드 조선 제주,,제주특별자치도 서귀포시 중문관광로72번길 60,33.2501588629,126.4063028265,가능,불가,가능,"IRD 외, TV, 공용샤워실, 델리, 드라이기, 라운지앤바, 루프탑바, 목욕시설, 뷔페, 뷰티시설, 비즈니스센터, 사우나실, 세면도구, 세미나실, 스포츠시설, 욕조, 이탈리안, 풀사이드카페, 휘트니스센터",럭셔리 스위트,28.0,2.0,380000.0,358482.1391248988,519662.0432743442,561
그랜드 조선 제주,,제주특별자치도 서귀포시 중문관광로72번길 60,33.2501588629,126.4063028265,가능,불가,가능,"IRD 외, TV, 공용샤워실, 델리, 드라이기, 라운지앤바, 루프탑바, 목욕시설, 뷔페, 뷰티시설, 비즈니스센터, 사우나실, 세면도구, 세미나실, 스포츠시설, 욕조, 이탈리안, 풀사이드카페, 휘트니스센터",더 스위트,81.0,4.0,380000.0,358482.1391248988,519662.0432743442,562
그랜드 조선 제주,,제주특별자치도 서귀포시 중문관광로72번길 60,33.2501588629,126.4063028265,가능,불가,가능,"IRD 외, TV, 공용샤워실, 델리, 드라이기, 라운지앤바, 루프탑바, 목욕시설, 뷔페, 뷰티시설, 비즈니스센터, 사우나실, 세면도구, 세미나실, 스포츠시설, 욕조, 이탈리안, 풀사이드카페, 휘트니스센터",힐 스튜디오 스위트,26.0,2.0,380000.0,358482.1391248988,519662.0432743442,563
히든 클리프 호텔 & 네이쳐,,제주특별자치도 서귀포시 예래해안로 542,33.2547582966,126.4026058226,가능,불가,불가,"TV, 공용샤워실, 드라이기, 목욕시설, 비욘드 루프탑 바, 비즈니스센터, 세미나실, 스파, 스포츠시설, 야외 수영장, 욕조, 치치 라운지 카페, 키즈클럽, 파노라마 뷔페 & 올데이 다이닝, 휘트니스센터",가든뷰 / 클리프뷰 전망,8.0,2.0,59000.0,55659.06896939219,80684.36987680607,564
