tourist_id,tourist_x,tourist_address_x,theme2,star,Like,scrap,telephone_x,소개,주요목적,평균 소요 시간,상세 정보,경사도(난이도),X_COORD,Y_COORD,요금 정보,편의시설,장소 특성,평일_시작,평일_끝,주말_시작,주말_끝,category,img_url
CNTS_200000000014290,삐삐그루밍,제주특별자치도 서귀포시 대정읍 중산간서로 2269,"['반려동물', '반려동물동반입장', '반려동물공간_기타', '애견미용실', '애견유치원', '애견호텔']",,0,0,(+82),삐삐그루밍은 제주 영어교육도시 내에 위치한 반려견 놀이터다.,,1.8,"소형견, 중형견, 대형견 입장 가능 / 15Kg 미만까지만 이용 가능 / 첫 이용 시 5차 접종 내역 또는 1년 이내 정기 접종 내역 필수 확인",,126.286062533426,33.2806351400989,,"공용주차장,화장실,무료 WIFI",,09:00:00,19:00:00,09:00:00,19:00:00,테마파크,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/15/76821e6d-690e-4d4d-9682-5e43efcd1205.jpg
CNTS_200000000007157,사계 용머리해안,제주특별자치도 서귀포시 안덕면 사계남로216번길 28,"['부모', '커플', '혼자', '친구', '경관/포토', '휴식/힐링', '문화유적지', '사계절', '청년', '중/장년', '노년', '휴식/치유', '자연경관', '역사유적', '포토스팟']",4.0,4,114,(+82),서귀포 산방산 해안에 자리 잡은 용머리해안. 수천 만 년 동안 층층이 쌓인 암벽으로 이루어진 용머리 해안은 서귀포에서도 손에 꼽히는 자연명소이다.,,1.0,,하,126.310841571449,33.2337928076828,"유료,성인 : 개인 2,500원 / 단체 2,000원 / 도민 무료입장","공용주차장,현금결제,카드결제,화장실,편의점",실외,08:00:00,18:00:00,08:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/04/59050f1f-ab1d-47ff-936b-71e7a264d803.jpg
CNTS_000000000021530,사계항,제주특별자치도 서귀포시 안덕면 사계리,"['문화유적지', '맑음', '역사유적']",,0,7,(+82) --,관광지와 가깝고 한적한 어촌마을 사계포구,,1.569672131147541,,,126.306514122101,33.2316941376585,,공용주차장,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/2dd318df-7dca-4d7d-831d-eaddb5a5900a.jpg
CNTS_300000000012863,사려니팜,제주특별자치도 제주시 조천읍 남조로 1785-12 (교래리),"['아이', '가족', '동물체험', '체험관광', '자연경관', '자연체험', '자연휴양림', '동물먹이주기']",,0,0,(+82) 064-782-4908,"한라산, 사려니숲, 삼다수마을 품은 제주 자연휴양림",체험,2.5,연중무휴 / 포니퇴근시간 17시 / 최소 16:30 입장,하,126.672114316851,33.427476966391,"유료,성인 10,000원","공용주차장,카드결제,화장실,무료 WIFI,유도 및 안내시설",실내+실외,11:00:00,18:00:00,11:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202312/18/9340b956-fc49-41f7-a985-f715889779d8.jpg
CNTS_300000000015860,사슴공방,제주특별자치도 제주시 구좌읍 구좌로 51 3층,"['구좌읍', '세화리', '반지만들기', '이색체험']",,0,0,(+82) 010-9604-0759,만드는 이의 개성이 담긴 나무반지,,1.0,매주 일요일 정기휴무,중,126.856999783017,33.523223412093,유료,,실내,12:00:00,18:00:00,12:00:00,18:00:00,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/19/f059025b-b890-4f6e-bb10-f85ca09d4353.jpg
CNTS_300000000016097,사월의 꿩,제주특별자치도 제주시 구좌읍 번영로 2178,"['꿩', '보양식', '엿', '꿩엿', '단체체험', '단체교육', '러닝홀리데이인제주']",,0,1,(+82) 0507-1378-8501,향토음식 장인이 만드는 유일무이 제주 보양식 꿩엿,,1.0,"겨울: 09:00~17:30, 봄,여름,가을: 09:00~ 18:30",,126.750973562959,33.4279157829689,"유료,프로그램별 상이",,,09:00:00,18:30:00,09:00:00,18:30:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202307/26/8f67c313-edb1-4783-818e-14c9bb6ad4f4.jpg
CNTS_200000000015200,산도스카발리오홀스파크,제주특별자치도 서귀포시 안덕면 산록남로 566,"['서귀포', '안덕면', '광평리', '승마', '마장마술', '이색체험']",,1,3,(+82) 064-792-8414,입문자와 숙련자 모두 즐기는 승마체험,,1.0,,중,126.370025465973,33.3335449043875,유료,,실외,09:30:00,17:00:00,09:30:00,17:00:00,레저스포츠,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/19/8bfa6275-ed8f-408c-83db-75622ea2653a.jpg
CONT_000000000500286,산방산 랜드,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-32,"['액티비티', '친구', '커플', '체험', '레저/체험', '어트랙션']",,2,14,(+82) 064-794-1425,웅장하고 신비로운 산방산을 배경으로 우리나라에서 가장 높게 올라가는 짜릿한 바이킹을 즐거보세요,,1.569672131147541,"하절기 : 09: 00~19:00 , 동절기 : 09:00~18:00",,126.3117031,33.23378586,,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설",,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4d993a89-3e7f-4cc0-a0fb-0738ac78ab76.gif
CNTS_200000000008025,산지천갤러리,제주특별자치도 제주시 중앙로3길 36,"['경관/포토', '미술/박물관', '체험관광', '실내', '사계절', '실내관광지', '포토스팟', '어트랙션']",,1,12,(+82) 064-725-1208,제주 사진가 또는 제주 출신의 사진사적 성취를 이룬 작고・작가의 작품을 전시하는 사진 전문 갤러리,,1.4776119402985075,"이용시간: (전시실) 10:00~18:00 (17:00 입장마감) *휴관: 매주 월, 법정공휴일, 재단개원일(4.25), 근로자의 날(5.1)",,126.5283314,33.51514984,,,,10:00:00,18:00:00,10:00:00,18:00:00,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/19/32c6f06e-7526-45f8-851a-7bcb2368b312.JPG
CNTS_000000000022883,산지항 옛터,제주특별자치도 제주시 연무정길 28 (건입동)일대,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '어트랙션']",,0,0,(+82) --,1950년 예비검속 당시 에비검속자 가운데 일부가 수장당한 곳.,,1.21875,,,126.535530063866,33.5166487109185,,,,,,,,역사유적지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/80a6facd-a6d6-4c16-9382-cadb9c7c8feb.jpg
CNTS_000000000018869,산호레저,제주특별자치도 제주시 우도면 우도해안길 73,"['액티비티', '맑음', '체험', '레저/체험', '수상레저', '어트랙션']",,0,2,(+82) 064-784-0701,"ATV, 스쿠터, 전기자전거 대여 가능",,1.7794117647058822,,,126.950994941687,33.4930262024357,,,,,,,,레저스포츠,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/13adb175-e66d-4b14-96de-d9d0b985f430.jpg
CNTS_200000000015204,삼다수목장,제주특별자치도 제주시 조천읍 비자림로 485-15,"['조천', '교래리', '승마', '외승', '이색체험']",,0,1,(+82) 064-784-1441,푸른 초원을 거닐며 즐기는 승마체험,,1.0,매주 화요일 정기휴무,중,126.6587398,33.42982817,유료,,실외,09:00:00,17:00:00,09:00:00,17:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202306/19/aec355b0-4a82-4037-be12-6d10f30e13c1.jpg
CNTS_000000000022865,삼밭구석 & 동광리4·3희생자위령비,제주특별자치도 서귀포시 안덕면 동광리 1425 일대,"['4.3', '문화유적지', '문화관광', '제주4.3', '역사유적', '어트랙션']",,1,0,(+82) --,4·3사건 당시 죽은 삼밧구석 주민들의 원혼을 달래기 위해 마을 출신 주민들이 직접 세운 비석,,1.21875,,,126.330390402467,33.3112439778875,,,,,,,,역사유적지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/b64e7450-b3be-4ac0-bac1-e51138ce4222.jpg
CONT_000000000500299,삼사석,제주특별자치도 제주시 화북1동 1380-1,"['부모', '커플', '혼자', '친구', '아이', '문화유적지', '자연경관', '역사유적', '어트랙션']",,1,2,(+82) 064-728-2735,제주 삼신인(고.양.부)이 쏘았던 화살이 꽂혔던 돌멩이를 보관한 곳,,1.21875,,,126.573782866815,33.5209736780911,,,,,,,,역사유적지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/1c8e5c5b-ecee-41ae-bd50-21ce801e7280.jpg
CNTS_200000000007222,삼양 셋다리물,제주특별자치도 제주시 삼양1동 1938-9,"['여름', '아이', '용천수', '노천탕', '자연경관', '체험', '어린이', '수상레저']",,0,13,(+82),용천수가 나오는 노천탕.,,1.569672131147541,,,126.589153338424,33.5289556528478,,화장실,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/12/7df28597-e184-48e8-9e08-3430c462e411.JPG
CNTS_200000000007284,삼양방파제,제주특별자치도 제주시 벌랑길,"['맑음', '휴식/힐링', '여름', '해변', '낚시', '자연경관', '어트랙션']",,0,1,(+82),삼양3동 포구에 위치한 방파제,,1.569672131147541,,,126.576688647907,33.524397789047,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201807/26/a33fd80b-8d35-40a2-9681-422130c78860.JPG
CNTS_300000000012741,삼화훈동물병원,제주특별자치도 제주시 동화로 12,"['반려동물병원', '반려동물', '반려동물동반입장', '혼저옵서개', '반려동물공간_기타']",,0,0,(+82) 064-756-8275,삼화 훈 동물병원은 화북주공아파트와 동중학교 사이에 있는 큰길가 건물에 위치한 동물병원이다.,,1.4776119402985075,"매월 둘째, 넷째 수요일 정기휴무 / 공휴일 진료 가능 / 점심 및 휴게시간 : 12:00 ~ 13:00 / 야간/응급 진료 불가 / 사료 및 간식 판매",,126.572707144319,33.5187754076762,,"공용주차장,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설",,09:30:00,18:30:00,10:00:00,18:00:00,"전시회, 박물관 등 문화시설",https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/29/46a7ebd3-fe4b-4642-ae49-bde86ac8512d.jpg
CNTS_300000000013093,상가리야자숲,제주특별자치도 제주시 애월읍 고하상로 326,"['제주도', '제주여행', '제주관광', '제주관광지', '제주명소', '제주힐링', '제주야자수', '숲캉스']",,0,1,(+82) 010-9634-9738,"숲캉스, 힐링, 여유, 쉼... “상가리야자숲이 제격”",,1.569672131147541,,,126.35828,33.43920784,"유료,성인 8,000원/어린이,도민 6,000원","공용주차장,화장실",실외,09:00:00,18:00:00,09:00:00,18:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202407/18/5c4ee10a-8534-4278-a01a-972da115e4ec.jpg
CNTS_000000000021026,상추자포구,제주특별자치도 제주시 추자면 대서리,"['포구', '해변', '문화유적지', '자연경관', '역사유적']",,0,0,(+82) --,상추자도 추자항에 위치한 포구,,1.569672131147541,,,126.294696668705,33.962683900561,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201908/22/8b9e843d-fc0a-4679-8278-0ebdefb7a345.gif
CNTS_000000000019113,상추자항,제주특별자치도 제주시 추자면 추자로 39,"['혼자', '친구', '맑음', '추자도']",,0,1,(+82) --,굴비축제가 열리기도 하는 추자도의 항구,,1.569672131147541,,,126.2953187682,33.9624224197053,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/c0a0e07c-d85a-43f6-92fb-f1352f32c301.gif
CNTS_200000000014224,새물국수,제주특별자치도 서귀포시 안덕면 화순해안로 63,"['고기국수', '비빔국수', '멸치국수', '돔베고기', '초계국수', '음식', '식당', '착한가격업소']",,0,10,(+82) 0507-1494-6100,새물국수는 화순금모래해수욕장 인근에 위치한 식당이다.,,1.569672131147541,"격주 목요일 정기휴무// 소형견 입장 가능 / 실내 소형견만 이용 가능 / 대형견일 경우 털이 많이 날리는 견종(리트리버, 보더콜리 등) 입장 불가 / 라스트 오더 18시 30분",,126.3335697,33.24120353,,"공용주차장,화장실,무료 WIFI",,10:00:00,19:00:00,10:00:00,19:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202212/07/aa20b3ce-8709-4b2a-ab0e-2e4e82fc70e1.jpg
CNTS_200000000008012,새시물,제주특별자치도 제주시 한림읍 상한로,"['휴식/힐링', '자연경관']",,0,1,(+82),상명리 주민들의 식수로 쓰였던 마을 샘터,,1.569672131147541,,,126.26851758748,33.3690608414727,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201812/17/b1da41b7-d827-4e50-a13f-a9610fd190e8.jpg
CNTS_300000000013007,색놀이터 그린점,제주특별자치도 서귀포시 말질로 147-1 (강정동) 1층 색놀이터,"['제주키즈카페', '제주실내놀이터', '제주미술놀이공간', '색놀이터', '제주미술수럽', '제주클래스']",,0,0,(+82) 010-2132-9929,미취학 아동들을 위한 퍼포먼스 미술수업을 진행하는 색놀이터 그린점,,1.5,"수요일에서 일요일까지 매일 6번의 수업 진행 / 월요일, 화요일 휴무",하,126.479867937614,33.238248589721,"유료,아이 수업료 30,000원, 부모님 입장료 3,000원 또는 제조음료 주문","현금결제,카드결제,화장실,무료 WIFI",실내,10:00:00,20:00:00,10:00:00,20:00:00,테마파크,https://api.cdn.visitjeju.net/thumbnail/photomng/imgpath/202405/08/eecb1eae-c779-43a2-8460-8224bd46b0a1.jpg
CONT_000000000500313,샘이오름,제주특별자치도 제주시 조천읍 516로,"['오름', '걷기/등산', '맑음', '자연경관', '도보여행', '도보']",,0,2,(+82),해송과 삼나무가 숲을 이루는 곳,,1.569672131147541,,,126.600212081567,33.4278951991024,,,,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4950d22a-2bce-4eff-a988-dab5518e72e8.jpg
CNTS_300000000012631,생약누리,제주특별자치도 서귀포시 돈내코로 260 (상효동) 생약누리,"['생약', '전시', '정원', '홍보']",,0,0,(+82) 064-717-8706,‘ ‘생약’과 세상을 의미하는 ‘누리’의 합성어로 다양한 전시와 체험프로그램을 통해 생약의 모든 것을 경험할 수 있는 복합문화공간,"체험,공연/전시",1.5,매주 월요일 정기휴무 /관람 유의사항 : 음식물은 지정된 장소에서만 취식가능 / 반려동물 입장 불가,하,126.571689587159,33.3073668528579,"무료,","공용주차장,화장실,무료 WIFI,유도 및 안내시설",실내+실외,10:00:00,17:00:00,10:00:00,17:00:00,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202308/17/64b8719a-1aa4-45a9-9b26-981e4103585c.jpg
CNTS_000000000022031,서귀본향당,제주특별자치도 서귀포시 이중섭로 23-11,"['문화유적지', '문화관광', '역사유적', '어트랙션', '2023_관광10선_봄', 'Moment_봄']",,1,5,(+82) 064-710-6703,·향토기념물유산 제3호 · 올레6코스 관광 전설 올레 보호,,1.21875,,,126.564707278751,33.2463182572751,,,,,,,,역사유적지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/cc064b0d-ab7a-4486-a417-9732449776a2.jpg
CONT_000000000500318,서귀포 궁도장,제주특별자치도 서귀포시 중산간서로 97-40,"['커플', '친구', '혼자', '액티비티', '자연경관', '체험', '레저/체험', '어트랙션']",,1,18,(+82) 064-739-5444,"겨울철 전지훈련장소로 최적인 궁도장, 천지정",,1.7794117647058822,"3월~10월(06:00~22:00), 11월~2월(07:00~22:00) / 휴무일 : 1월1일, 설연휴, 추석연휴 ※ 경기장 이용 전 사전문의",,126.497966229758,33.259230240334,,"공용주차장,화장실,음료대,유도 및 안내시설",,06:00:00,22:00:00,06:00:00,22:00:00,레저스포츠,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/11fa1179-dd5f-4220-807b-335bd8d715e5.jpg
CNTS_000000000018280,서귀포 늘바다 애견동반펜션,제주특별자치도 서귀포시 안덕면 대평로 38,"['펜션', '숙소', '휴양펜션', '반려동물보호소', '독채', '바비큐', '계곡', '단체여행객', '가족', '해변', '체험', '반려동물동반입장', '반려동물', '무장애관광', '반려동물동반_숙소', '농어촌민박']",,0,3,(+82) 070-4364-9474,100이상 수령의 소나무로 지어진 통나무별장,,1.569672131147541,,,126.363610165584,33.2372431567244,,"공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설",,,,,,자연관광지,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/7b3e1e0a-f665-4282-b6fc-90f635cc3467.jpg
CNTS_000000000022353,서귀포 다이브센터,제주특별자치도 서귀포시 남원읍 하례망장포로 65-13 2층,"['액티비티', '친구', '커플', '맑음', '체험', '레저/체험', '수상레저', '어트랙션']",,0,72,(+82) 010-4255-4176,환상의 제주도 푸른 바다 속을 여행하는 스쿠버다이빙을 체험할 수 있는 곳,,1.7794117647058822,"사전예약 필수(1~2일 전까지 예약전화 필수), 예약 및 기상악화 파도 높이에 따라 전날 또는 당일 취소 가능, 기상악화/선박고장으로 체험 불가 시 전액 환불, 샤월시설 완비",,126.6395296858,33.25975689827,"N/A,1. 체험다이빙 10.000원 할인금액 55.000원 2. 문섬 체험다이빙 12000원 할인금액 85.000",,,08:00:00,20:00:00,08:00:00,20:00:00,레저스포츠,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202304/06/d374c397-e147-4a01-932d-f5004de0adc3.JPG
