음식점 이름,음식점 주소,전화번호,태그,특징,상세페이지 주소,좌표,lat,lon,평일오픈시간,평일클로즈시간,주말오픈시간,주말클로즈시간,img,주차시설,가성비,반려동물동반,위생,로컬 맛집,조용한,좋은 분위기,오션뷰,뷰가 좋은,theme,리뷰,has_required_food,id
순이네해장국,제주특별자치도 제주시 오복4길 5 (이도이동),064-751-1566,"제주도민맛집, 해장","얼큰, 시원, 점심식사, 저녁식사",https://www.diningcode.com/profile.php?rid=JTXnVbXXbFSr,"{'lat': '33.4956322075786', 'lng': '126.536483396585'}",33.49563221,126.5364834,9:00,22:00,8:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/202307/13/7d2b7a43-9700-4ee1-87a0-b69878d72384.jpg,False,False,False,False,True,False,False,False,False,"#닭갈비 #등갈비 #한식
#돼지갈비 #음식 #양념갈비",54.0,False,319
제주마당,제주특별자치도 제주시 도리로 65 (이호일동),064-749-5501,"가족외식, 부모님과함께","푸짐한, 예약, 아침식사, 점심식사, 저녁식사, 유아의자, 무료주차",https://www.diningcode.com/profile.php?rid=vSF0v92zWHIF,"{'lat': '33.4997405369333', 'lng': '126.458775736508'}",33.49974054,126.4587757,13:00,22:00,13:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/26/3d30d7f6-ba7e-4940-ab5c-2450a778944a.jpeg,True,False,False,False,False,False,False,False,False,"#흑돼지 #근고기 #연탄구이
#이호해수욕장",89.3,False,320
돈수육,제주특별자치도 서귀포시 신서귀로 54,0507-1427-2827,"제주도민맛집, 해장","현지인맛집, 로컬맛집, 주차",https://www.diningcode.com/profile.php?rid=91fyeLzSXJDH,"{'lat': '33.2536913420507', 'lng': '126.511772579482'}",33.25369134,126.5117726,10:30,22:00,10:30,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202401/17/9d910593-d695-46d6-b062-9c5197af8870.png,True,False,False,False,True,False,False,False,False,#안전여행스탬프 #돔베고기 #수육,47.0,False,321
호텔샌드,제주특별자치도 제주시 한림읍 한림로 329-6 (협재리) 돌갱이네집,010-8879-8010,"데이트, 차모임","경관/야경이좋은, 오션뷰, 점심식사, 저녁식사, 테라스, 야외테라스, 무료주차",https://www.diningcode.com/profile.php?rid=cl2XZdfhPjhU,"{'lat': '33.3936766999444', 'lng': '126.239827079468'}",33.3936767,126.2398271,08:00,21:00,08:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/202405/31/73680ca5-a9b4-4626-a561-2156a059bddb.jpg,True,False,False,False,False,False,False,True,True,"#제주해물요리 #해물뚝배기 #성게미역국
#문어숙회 #고등어구이",116.5,False,322
돌담땅콩국수,제주특별자치도 제주시 애월읍 애월로 53-1,0507-1382-1396,"식사모임, 해장","깔끔한, 얼큰, 아침식사, 점심식사, 아기의자, 무료주차",https://www.diningcode.com/profile.php?rid=fQ2sQAZe4XAB,"{'lat': '33.463580202666', 'lng': '126.313020138571'}",33.4635802,126.3130201,10:30,18:00,10:30,18:00,https://api.cdn.visitjeju.net/photomng/imgpath/202305/19/d752f32a-1199-48c3-a0da-5a0ffe2d1ea4.jpg,True,False,False,True,False,False,False,False,False,"#애월 #우도땅콩 #땅콩국수
#콩국수 #고기국수 #짜장면 #만두 #흑돈만두",74.5,False,323
돌하르방식당,제주특별자치도 제주시 신산로11길 53,064-752-7580,"다코숨은맛집, 수요미식회, 해장","서민적인, 향토음식, 아침식사, 점심식사",https://www.diningcode.com/profile.php?rid=oVeSq73kiU7d,"{'lat': '33.5100502513641', 'lng': '126.538718808466'}",33.51005025,126.5387188,10:00,17:00,10:00,17:00,https://api.cdn.visitjeju.net/photomng/imgpath/202305/19/714a551d-50cf-44ed-b1c8-ebb66576aff0.jpg,False,True,False,False,False,False,False,False,False,"#제주시내 #향토음식점 #각재기국
#고등어구이 #멜조림 #고등어사시미",87.5,False,324
돔베돈,제주특별자치도 제주시 관덕로15길 25,064-753-0008,"식사모임, 술모임","시끌벅적한, 예약, 저녁식사, 연중무휴, 무료주차, 발렛파킹",https://www.diningcode.com/profile.php?rid=YaHyLpMrE6LJ,"{'lat': '33.5155619662565', 'lng': '126.526630850464'}",33.51556197,126.5266309,11:00,23:00,11:00,23:00,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/e08cabdd-442e-4139-bc6d-7bdae2139053.jpg,True,False,False,False,False,False,False,False,False,"#미슐랭 #흑돼지 #흑돼지맛집
#돔베고기맛집 #흑돼지거리 #음식 #식당 #돔베고기 #가브리살 #항정살 #오겹살 #목살 #냉면 #된장찌개 #볶음밥 #물냉면 #비빔냉면",70.9,False,325
포베이,제주특별자치도 서귀포시 대청로25번길 10-14,064-738-4522,"혼밥, 데이트","깨끗, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=tlLfSYRzvjeI,"{'lat': '33.2531791135097', 'lng': '126.504338643191'}",33.25317911,126.5043386,11:00,22:00,11:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202307/10/507a6e5a-45b0-4d44-a2a5-88ef4747dc47.jpg,True,False,False,True,False,False,False,False,False,"#서귀포 #중문 #돔베고기
#편백찜 #막국수 #감자전",65.0,False,326
보름숲,제주특별자치도 서귀포시 1100로 217,0507-1484-1041,"가족외식, 데이트","깔끔한, 예약, 점심식사, 저녁식사, 정원, 유아의자, 무료주차",https://www.diningcode.com/profile.php?rid=0vHyuZF17vsL,"{'lat': '33.2663801882108', 'lng': '126.445824806871'}",33.26638019,126.4458248,12:00,21:00,12:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/202307/14/d5ae1fc9-5ed0-4cde-898f-727995fa792a.jpg,True,False,False,True,False,False,False,False,True,"#무항생돼지 #정식 #한식
#음식 #무장애관광",80.8,False,327
세계의가정식,제주특별자치도 서귀포시 천지로 2,0507-1303-2985,"혼밥, 데이트","예쁜, 이색맛집, 점심식사, 저녁식사, 바테이블, 반려동물동반",https://www.diningcode.com/profile.php?rid=nSgGJ2YAkVJn,"{'lat': '33.2477595794758', 'lng': '126.56110852559'}",33.24775958,126.5611085,11:00,22:00,11:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202201/05/d0cc7057-ac3f-4c84-8ea0-ef713894f188.jpg,False,False,True,False,False,False,False,False,False,"#올레시장 #서귀포 #흑돼지바베큐
#음식 #식당 #흑돼지 #오징어구이 #바비큐 #돼지고기",73.0,False,328
동백별장,제주특별자치도 제주시 원노형3길 44,010-8885-7876,"술모임, 데이트","예쁜, 분위기좋은, 야외자리, 반려동물동반",https://www.diningcode.com/profile.php?rid=LCEG32ZtPIPF,"{'lat': '33.486716972168', 'lng': '126.481439805797'}",33.48671697,126.4814398,19:00,1:00,19:00,1:00,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/811141ac-e7f2-4667-8c53-bddabed4af9d.jpg,False,False,True,False,False,False,True,False,True,"#노형 #요리주점 #동백주
#음식 #식당 #나베 #오뎅탕 #문어볶음 #오꼬노미야끼 #가지볶음 #모둠덴뿌라 #명란구이 #오차즈케 #모히또 #사케 #술",74.2,False,329
동복뚝배기,제주특별자치도 제주시 구좌읍 동복로 30-2,0507-1484-7201,"가족외식, 식사모임","깔끔한, 경관/야경이좋은, 아침식사, 점심식사, 저녁식사, 연중무휴, 무료주차",https://www.diningcode.com/profile.php?rid=jlgOg65dTAgG,"{'lat': '33.5531857797708', 'lng': '126.70931979138'}",33.55318578,126.7093198,9:00,21:00,9:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/08/94f369d2-11d4-4122-b7e5-672a984ee950.jpg,True,False,False,True,False,False,False,False,True,"#동복리 #갈치구이 #갈치조림
#전복뚝배기 #성게미역국 #갈치물회 #전복물회",75.7,False,330
착한소21,제주특별자치도 제주시 천수로 52,0507-1410-0238,"회식장소, 가족모임","예약, 가성비좋은, 저녁식사, 셀프바",https://www.diningcode.com/profile.php?rid=kErAdtOaoq3C,"{'lat': '33.5038251217915', 'lng': '126.542390570041'}",33.50382512,126.5423906,08:00,22:30,08:00,22:30,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/b2cfa8fe-5352-430b-b513-ffce83616c0c.jpg,False,True,False,False,False,False,False,False,False,"#김밥 #분식 #동우네김밥
#음식 #착한가격업소",61.0,False,331
부촌식당,제주특별자치도 제주시 도남로 76,064-756-6998,"가족외식, 혼밥","서민적인, 현지인맛집, 아침식사, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=ESrgXGkBCi5g,"{'lat': '33.493745910237', 'lng': '126.527819433822'}",33.49374591,126.5278194,10:30,21:00,10:30,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/201807/02/d701757e-1597-4071-97b2-aeaae51a9d68.jpg,True,True,False,False,True,False,False,False,False,"#치킨 #통닭 #닭똥집튀김
#음식 #후라이드치킨 #양념치킨 #반반치킨",84.0,False,332
동진식당공항점,제주특별자치도 제주시 용화로 51-1,064-742-2226,혼밥,"가성비좋은, 서민적인, 아침식사, 점심식사, 저녁식사, 반려동물동반, 유아의자, 무료주차",https://www.diningcode.com/profile.php?rid=p4lTDo8J9VLR,"{'lat': '33.5096886596082', 'lng': '126.509347693248'}",33.50968866,126.5093477,8:30,19:00,8:30,19:00,https://api.cdn.visitjeju.net/photomng/imgpath/202306/27/1d277733-2dff-4bb4-83e1-018c1e022691.jpg,True,True,True,False,False,False,False,False,False,"#제주시내 #고기국수 #돔베고기
#고사리육개장 #순대 #향토음식점",65.9,True,333
돼지굽는정원제주협재점,제주특별자치도 제주시 한림읍 협재2길 8-7,0507-1371-7531,"가족외식, 회식","캐주얼한, 예약, 점심식사, 저녁식사, 테라스, 예약필수, 무료주차",https://www.diningcode.com/profile.php?rid=DiYuSzBgVJVm,"{'lat': '33.391868133042', 'lng': '126.241082382776'}",33.39186813,126.2410824,11:30,22:00,11:30,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/201810/22/dc3ac1a3-4de4-41a2-905a-8bbf0c36b844.jpg,True,False,False,False,False,False,True,False,True,"#흑돼지 #흑돼지집 #목살
#오겹살 #야외바베큐 #음식 #흑돼지구이 #돼지구이 #냉면 #볶음밥 #해물라면 #라면 #식당 #흑돼지오겹살 #김치찌개 #흑돼지김치찌개 #비빔냉면 #물냉면 #치즈볶음밥 #누룽지탕 #된장찌개 #한치",74.0,False,334
두리둠비,제주특별자치도 서귀포시 중문관광로 16,0507-1392-8380,"가족외식, 해장","가성비좋은, 깔끔한, 아침식사, 점심식사, 저녁식사, 반려동물동반, 무료주차, 배달",https://www.diningcode.com/profile.php?rid=32eXwUoPlawa,"{'lat': '33.2567154311397', 'lng': '126.414693075376'}",33.25671543,126.4146931,8:00,21:00,8:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/202305/19/349ff392-6732-4cbc-ae6c-525ee0edc1b7.jpg,True,True,True,True,False,False,False,False,False,"#서귀포시 #중문 #순두부
#두부 #만두 #뚝배기불고기",76.0,False,335
돈돼지,제주특별자치도 제주시 조천읍 함덕19길 3,064-784-9092,"식사모임, 혼술","캐주얼한, 가성비좋은, 점심식사, 저녁식사, 연탄구이, 연탄불, 무료주차",https://www.diningcode.com/profile.php?rid=NxQ5IsBY6lCN,"{'lat': '33.5411156625307', 'lng': '126.669848311165'}",33.54111566,126.6698483,12:00,23:00,12:00,23:00,https://api.cdn.visitjeju.net/photomng/imgpath/202203/04/360747e0-bb8b-46ec-911c-add83554c305.jpg,True,True,False,False,False,False,True,False,False,"#함덕 #함덕해수욕장 #흑돼지
#음식 #식당 #오겹살 #흑돼지오겹살 #목살 #김치찌개",80.0,False,336
둘레길,제주특별자치도 서귀포시 천제연로 209-1,0507-1379-3255,"데이트, 식사모임","캐주얼한, 예약, 점심식사, 저녁식사, 유아의자, 무료주차, 배달",https://www.diningcode.com/profile.php?rid=rj0d6LlWiIux,"{'lat': '33.251723155225', 'lng': '126.427124087946'}",33.25172316,126.4271241,10:00,21:30,10:00,21:30,https://api.cdn.visitjeju.net/photomng/imgpath/202305/31/a24248f4-9109-4099-a9ea-98233178699d.jpg,True,False,False,False,False,False,True,False,False,"#서귀포 #중문 #흑돼지오믈렛
#파스타 #고등어 #리조또 #흑돼지 #고사리 #우수관광사업체",88.3,False,337
드림회센터,제주특별자치도 서귀포시 중정로61번길 14,064-762-8600,"술모임, 야식","서민적인, 저렴, 저녁식사, 포장가능",https://www.diningcode.com/profile.php?rid=gcPfBrpM6Owa,"{'lat': '33.2490437833792', 'lng': '126.562929645963'}",33.24904378,126.5629296,10:00,22:00,10:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202305/25/73de6f28-ccc9-4458-9711-35bb9ef121d1.jpg,False,True,False,False,False,False,False,False,False,"#서귀포 #매일올레시장 #모듬회
#광어회 #연어회 #고등어회 #갈치회 #참돔회 #딱새우회",65.9,False,338
딤섬9898,제주특별자치도 제주시 노형8길 17 행복한빌딩 102호,0507-1496-9898,술모임,"이국적/이색적, 가성비좋은, 점심식사, 저녁식사, 셀프바, 아기의자, 주차, 배달",https://www.diningcode.com/profile.php?rid=IPSlUHJLQxom,"{'lat': '33.4839728485374', 'lng': '126.478980076356'}",33.48397285,126.4789801,11:00,20:50,11:00,20:50,https://api.cdn.visitjeju.net/photomng/imgpath/202203/11/2de4c455-c6a2-4f75-b880-389646c9681a.jpg,True,True,False,False,False,False,False,False,False,"#딤섬 #대만음식 #샤오롱탕빠오
#완탕면 #꿔바로우 #음식 #마라탕 #만두 #닭갈비 #어향육사 #청경채볶음 #갈비 #계란토마토볶음 #부추계란볶음 #마파두부 #비빔면 #해물탕면 #유니짜장면 #소고기볶음밥 #새우볶음밥 #볶음밥 #덮밥",64.7,False,339
떠돌이식객,제주특별자치도 서귀포시 성산읍 신고로22번길 37,0507-1426-0508,"혼밥, 해장","서민적인, 시원, 아침식사, 점심식사, 저녁식사, 반려동물동반, 아기의자, 무료주차",https://www.diningcode.com/profile.php?rid=KnR0kdh0yWfW,"{'lat': '33.4369759244083', 'lng': '126.920786074456'}",33.43697592,126.9207861,7:00,22:00,7:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202305/19/8cbb4962-25dc-4e5a-bde2-d04741bff924.jpg,True,True,True,False,False,False,False,False,False,"#성산 #신양섭지해수욕장 #해물라면
#돌문어치즈덮밥 #딱새우회 #전복주먹밥 #파스타 #고등어회",78.2,False,340
뚱딴지,제주특별자치도 제주시 애월읍 부룡수길 17,0507-1370-2085,"데이트, 식사모임","서민적인, 예약, 점심식사, 저녁식사, 반려동물동반, 무료주차",https://www.diningcode.com/profile.php?rid=Nl0Yvi4oYIyn,"{'lat': '33.4745783687882', 'lng': '126.354815968584'}",33.47457837,126.354816,11:00,22:00,11:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/202311/22/06db9594-2ee7-4a54-998c-015ff120713a.jpg,True,True,True,False,False,False,False,False,False,#애월 #흑돼지,92.0,False,341
뚱보아저씨,제주특별자치도 제주시 한경면 중산간서로 3651,0507-1415-1112,"제주도민맛집, 식사모임, 가족외식","서민적인, 현지인맛집, 아침식사, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=rGoh4EqXFWZS,"{'lat': '33.3306410902044', 'lng': '126.255362280468'}",33.33064109,126.2553623,9:30,20:00,9:30,20:00,https://api.cdn.visitjeju.net/photomng/imgpath/202201/04/07470135-a652-4160-91bf-cd78995735ae.jpg,True,True,False,False,True,False,False,False,False,"#가성비 #갈치구이 #갈치조림
#한식 #로컬맛집 #음식 #식당 #육개장 #김치전골 #갈치구이정식 #고등어조림 #성게미역국",87.1,False,342
추억의분식,제주특별자치도 서귀포시 중앙로62번길 18,010-7166-5524,간식,"서민적인, 연예인, 저녁식사",https://www.diningcode.com/profile.php?rid=YT2DQjOkho5P,"{'lat': '33.2501489768202', 'lng': '126.563230508718'}",33.25014898,126.5632305,9:00,21:00,9:00,21:00,https://api.cdn.visitjeju.net/photomng/imgpath/201809/21/656d042a-5f74-4ddc-af9a-9a6eca1bd4ee.jpg,False,True,False,False,False,False,False,False,False,"#떡볶이 #꼬마김밥 #매운어묵
#튀김 #모닥치기 #분식 #음식 #김밥 #쌀떡볶이 #오징어튀김 #새우튀김 #김말이튀김 #야채튀김 #쥐포튀김 #튀김만두 #고구마튀김",56.2,False,343
램하우스,제주특별자치도 제주시 조천읍 교래1길 45,0507-1343-7576,기념일,"고급스러운, 예약, 점심식사, 저녁식사, 무료주차",https://www.diningcode.com/profile.php?rid=kXRKkeQvNBql,"{'lat': '33.4369198720196', 'lng': '126.673138914065'}",33.43691987,126.6731389,11:30,21:30,11:30,21:30,https://api.cdn.visitjeju.net/photomng/imgpath/202305/30/850d6f29-ef98-4461-ab70-6f91e0d8ddb6.jpg,True,False,False,False,False,False,True,False,False,"#교래리 #양고기 #프렌치랙
#흑돼지 #오겹살 #고량주 #사케 #하이볼",69.0,False,344
루스트플레이스시청점,제주특별자치도 제주시 중앙로 230-1,064-757-9004,데이트,"가성비좋은, 저렴, 점심식사, 저녁식사",https://www.diningcode.com/profile.php?rid=mgbIN2pRBjcl,"{'lat': '33.4989683783633', 'lng': '126.529784950802'}",33.49896838,126.529785,11:00,23:00,11:00,23:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/9cbcd375-c4ce-4f3c-8691-c8625b48597f.jpg,False,True,False,False,False,False,False,False,False,"#파스타 #피자 #스테이크
#양식 #음식 #샐러드 #치킨샐러드 #리코타치즈샐러드 #봉골레파스타 #해물파스타 #크림파스타 #미트볼파스타 #오일파스타 #새우로제파스타 #고르곤졸라화덕피자 #화덕피자 #볶음밥 #새우볶음밥 #버섯샐러드 #카프레제샐러드 #까르보나라 #명란파스타 #빠네파스타 #뚝배기파스타 #스테이크덮밥 #함박스테이크 #고르곤졸라피자 #단호박피자 #돈까스 #돈가스 #해물볶음밥 #치킨스테이크 #등갈비 #콤비네이션피자 #페퍼로니피자 #치즈돈까스 #짬뽕파스타",65.4,False,345
루스트플레이스,제주특별자치도 제주시 노형8길 9,064-712-9004,"돌잔치, 모임","서민적인, 예약, 점심식사, 저녁식사, 주차, 배달",https://www.diningcode.com/profile.php?rid=IcCDaCCWhehf,"{'lat': '33.484264546593', 'lng': '126.478087978832'}",33.48426455,126.478088,11:00,22:00,11:00,22:00,https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/807617c5-467c-4e34-b507-112bf1ef0d39.jpg,True,True,False,False,False,False,False,False,False,"#파스타 #피자 #스테이크
#양식 #음식 #어린이 #테마공원 #샐러드 #치킨샐러드 #리코타치즈샐러드 #봉골레파스타 #해물파스타 #크림파스타 #미트볼파스타 #오일파스타 #새우로제파스타 #고르곤졸라화덕피자 #화덕피자 #볶음밥 #새우볶음밥 #버섯샐러드 #카프레제샐러드 #까르보나라 #빠네파스타 #라구파스타 #짬뽕파스타 #알리오올리오파스타 #토마토파스타 #해물볶음밥 #돈까스 #돈가스 #치즈돈까스 #스테이크덮밥 #함박스테이크 #등갈비 #치킨스테이크 #페퍼로니피자 #고르곤졸라피자 #콤비네이션피자",62.3,False,346
