,Unnamed: 0,VISIT_AREA_NM,RAD_NM_ADDR,VISIT_AREA_TYPE_CD,TRAVEL_ID,SID_NM,SGG_NM,DNG_NM,포함여부 ,Unnamed: 9,HASHTAGS
433,580,소마미술관,서울 송파구 위례성대로 51,3,a_a011301,서울특별시,송파구,송파동,,,#예술의향연 #감각적인체험 #영감충전 #창의력자극 #미적경험 #현대미술여행 #마음의여유 #감성공유 #몰입의시간 #문화적풍요 #색다른경험 #예술적감동 #심미적인순간 #감상하는기쁨 #정서적힐링
434,581,아트스페이스 광교,경기 수원시 영통구 광교중앙로 140,8,a_a005876,경기도,수원시 영통구,이의동,,,#예술의향연 #창의적인영감 #감동의순간 #마음의울림 #문화적풍요 #색다른경험 #시각적쾌감 #예술과감성 #감성여행 #마음의풍경 #예술적충전 #창작의즐거움 #미적경험 #감성적인순간 #예술의향기
435,582,숭례문,서울 중구 세종대로 40,2,a_a005840,서울특별시,서초구,반포동,,,#역사의숨결 #웅장한순간 #고풍스러운매력 #유서깊은장소 #문화유산의향기 #감동의순간 #고전미의재발견 #마음의평온 #전통의아름다움 #시간의흐름속으로 #역사탐방 #고요한감동 #문화적자부심 #과거와현재의조화 #깊은
436,587,아브뉴프랑 판교,경기 성남시 분당구 동판교로177번길 25,4,a_a000184,경기도,성남시 분당구,야탑동,,,#세련된분위기 #감각적인공간 #도시속자연 #트렌디한체험 #현대적미학 #여유로운산책 #맛있는여정 #독특한경험 #도심속휴식 #문화와예술 #창의적인영감 #시크한매력 #이국적인분위기 #눈호강여행 #예술적인풍경
437,588,베이크샵 켜켜이,인천 서구 중봉대로612번길 10-8,4,a_a008563,인천광역시,서구,청라동,,,#감성카페 #아늑한분위기 #편안한쉼터 #달콤한기억 #감각적인디저트 #정성가득 #차분한시간 #소소한행복 #따뜻한순간 #특별한맛 #작은기쁨 #예쁜공간 #감동의맛 #작은여유 #감미로운시간
438,589,탄도항,경기도 연천군 전곡읍 은대성로 49,7,a_a008096,경기도,안산시 단원구,선감동,,,#경이로운풍경 #평화로운시간 #자연속의쉼터 #감성여행 #바람맞으며 #일상의탈출 #여유로운순간 #힐링여행 #산책의즐거움 #마음의안식처 #자연과함께 #조용한여행 #자연의소리 #내면의평화 #잔잔한행복
439,590,누에섬,경기 안산시 단원구 대부황금로 17-156,1,a_a008096,경기도,안산시 단원구,선감동,,,#자연과함께 #평온한시간 #고요한풍경 #바람의향기 #낭만적인산책 #일상의쉼표 #힐링여행 #감성적인순간 #자연속에서 #마음의여유 #풍경속으로 #순간의감동 #여유로운시간 #사진찍기좋은곳 #천혜의자연
440,591,전곡종합수산시장,경기 화성시 서신면 전곡항로32번길 1-4,4,a_a008096,경기도,안산시 단원구,선감동,,,#싱싱한해산물 #바다향기 #미식탐방 #현지의맛 #풍요로운시장 #맛있는발견 #다채로운경험 #산지직송 #해산물천국 #생활의즐거움 #다양한먹거리 #입안가득행복 #시장탐방 #현지체험 #맛있는기억
441,592,탄도어항수산물직판장,경기 안산시 단원구 대부황금로 5-14,4,a_a008096,경기도,안산시 단원구,선감동,,,#싱싱한해산물 #바다향기 #현지맛집 #자연의선물 #해변산책 #풍성한맛 #신선한재료 #현지체험 #별미탐방 #맛있는추억 #바다의맛 #해산물여행 #현지인추천 #푸짐한한상 #바다와함께
442,593,황순원문학관 소나기마을,경기 양평군 서종면 소나기마을길 24,7,a_a003825,경기도,양평군,양서면,,,#문학의향기 #자연속에서 #감성여행 #고요한시간 #작가의영감 #문학적체험 #마음의안식 #깊은감동 #조용한여운 #풍요로운사색 #문학의숲 #영혼의쉼터 #문학의여정 #감성충만 #평화로운순간
443,594,뉴코아아울렛 광명점,경기 광명시 하안로287번길 8,4,a_a007702,경기도,광명시,하안동,,,#다양한쇼핑경험 #현대적분위기 #세련된공간 #프리미엄브랜드 #색다른발견 #가족과함께 #유니크한매력 #트렌디한아이템 #특별한즐거움 #쇼핑천국 #패션의중심 #즐거운휴식 #맛있는먹거리 #편리한시설 #다양한체험
444,597,롯데백화점 인천점,인천 미추홀구 연남로 35,4,a_a002245,서울특별시,구로구,구로동,,,#쇼핑천국 #다채로운경험 #럭셔리한분위기 #고급스러운 #세련된공간 #편안한쇼핑 #풍요로운시간 #즐거운발견 #트렌디한매장 #풍성한선물 #도심속휴식 #눈부신디자인 #맛있는미식 #문화의향연 #일상탈출
445,598,서울숲,서울 성동구 뚝섬로 273,1,a_a003237,서울특별시,성동구,성수동1가,,*주소 잘못 됨,#자연과함께 #신비로운경험 #맑은공기 #힐링스팟 #도심속쉼터 #녹음가득 #산책의즐거움 #생태체험 #여유로운시간 #포근한분위기 #마음의평화 #풍경속으로 #감성여행 #재충전의시간 #감동적인순간
446,599,먼치스앤구디스,서울 성동구 연무장길 33,4,a_a003237,서울특별시,성동구,성수동1가,,,#독특한경험 #매혹적인분위기 #신선한발견 #감각적인공간 #현대적인미감 #새로운도전 #편안한시간 #특별한순간 #일상탈출 #기분좋은여행 #감성여행 #도심속휴식 #세련된감성 #맛있는기억 #만족스러운시간
447,600,나이스웨더 마켓,서울 강남구 강남대로162길 35,4,a_a000557,서울특별시,강남구,압구정동,,,#테마파크같은 #감각적인경험 #스타일리시한 #독특한발견 #힙한분위기 #트렌디한장소 #감성적인순간 #신선한경험 #개성넘치는 #쾌적한공간 #이색적인체험 #현대적인미학 #시각적즐거움 #창의력자극 #새로운영감
448,601,프로젝트렌트 6호점,서울 성동구 서울숲길 50,4,a_a000557,서울특별시,강남구,압구정동,,,#창의력자극 #영감의샘 #독특한경험 #예술의향연 #감각의확장 #창조적인공간 #몰입의시간 #감성의발견 #신선한충격 #새로운시각 #창작의열정 #현대미술 #혁신적인순간 #예술사랑 #감각적여행
449,602,콘텐츠플래닝,서울 종로구 대학로12길 92,3,a_a000557,서울특별시,강남구,압구정동,,,#창의력폭발 #새로운영감 #독창적인공간 #문화의향연 #영감충전 #상상력자극 #창작의기쁨 #독특한경험 #예술의향기 #몰입의시간 #창작활동 #아이디어발전소 #느낌있는장소 #색다른경험 #창조적인순간
450,604,오산오색시장,경기 오산시 오산로272번길 22,4,a_a003147,경기도,오산시,오산동,,,#전통의향기 #다채로운매력 #정겨운분위기 #현지체험 #시장탐방 #따뜻한마음 #사람냄새나는곳 #알찬여행 #다양한맛집 #인심좋은곳 #숨은보물찾기 #문화교류 #색다른경험 #소소한행복 #추억만들기
451,605,섬세이 테라리움,서울 성동구 서울숲2길 44-1,3,a_a000181,서울특별시,성동구,성수동1가,,,#자연과함께 #미니정원 #세심한디자인 #감성충만 #마음의안식처 #녹색휴식 #소소한행복 #창의력자극 #작은힐링 #푸른에너지 #평온한시간 #정성가득 #눈호강 #심신안정 #감각의향연
452,606,일상비일상의틈,서울 강남구 강남대로 426,3,a_a000181,서울특별시,성동구,성수동1가,,,#현대적미감 #창의력충전 #도시속휴식 #영감의원천 #새로운발견 #감성여행 #독특한경험 #감각의향연 #일상탈출 #감성충만 #신선한자극 #문화적다양성 #시각적즐거움 #개성넘치는 #도심속오아시스
453,607,R&J씨어터,서울 종로구 낙산길 14,3,a_a000181,서울특별시,성동구,성수동1가,,,#예술의향기 #감성적인공간 #특별한순간 #문화적체험 #창의력충전 #숨겨진명소 #낭만적인기억 #매혹적인분위기 #독특한경험 #감동적인시간 #무대의마법 #열정적인순간 #창작의힘 #신비로운공간 #예술과함께
454,608,모비딕수상레저,경기 가평군 가평읍 북한강변로 536,5,a_a000041,강원도,춘천시,남산면,,,#아드레날린분출 #짜릿한경험 #물놀이천국 #자연속의즐거움 #수상모험 #흥미진진한 #익사이팅한하루 #시원한바람 #활력넘치는 #청량한기분 #여름의낭만 #도전정신 #새로운경험 #서핑의즐거움 #물속의자유
455,610,국립현대미술관 과천관,경기 과천시 광명로 313,3,a_a002940,경기도,안양시 동안구,호계동,,,#예술적영감 #문화의향연 #창의력폭발 #시각적향연 #감성자극 #예술의향기 #마음의여유 #경이로운작품 #감각의향연 #몰입의시간 #지적여행 #정서적힐링 #창의적사고 #감동의순간 #예술에빠지다
456,611,롯데백화점 강남점,서울 강남구 도곡로 401,4,a_a008165,서울특별시,강남구,대치동,,,#세련된쇼핑 #럭셔리한경험 #눈부신디스플레이 #도심속명소 #트렌디한공간 #감각적인시간 #화려한라이프 #모던한분위기 #고급스러운분위기 #프리미엄라이프 #즐거운발견 #쇼핑천국 #다양한선택 #매력적인장소 #도심속여유
457,612,파주삼릉,경기 파주시 조리읍 삼릉로 89,2,a_a017965,경기도,고양시 덕양구,성사동,,,#고요한순간 #역사의흔적 #자연속으로 #마음의안식처 #고즈넉함 #오래된기억 #시간속여행 #문화유산 #평화로운산책 #감탄의연속 #풍경속으로 #고전의아름다움 #자연과함께 #추억의시간 #마음의힐링
458,613,덕평공룡수목원,경기 이천시 마장면 작촌로 282,1,a_a006133,경기도,이천시,신둔면,,,#자연과함께 #신비감넘치는 #호기심자극 #오묘한풍경 #탐험의기쁨 #감탄의연속 #이색체험 #동심으로돌아가다 #환상적인경험 #몽환적인분위기 #자연속의모험 #생동감있는순간 #여유로운산책 #고요한아침 #기억에남는하루
459,614,안양예술공원,경기 안양시 만안구 예술공원로 131,1,a_a007655,경기도,안양시 만안구,안양동,,,#예술적영감 #자연과예술의조화 #창의력충전 #새로운발견 #감각적인경험 #자유로운기분 #자연속예술 #마음의여유 #신비로운분위기 #감성적인산책 #예술의향연 #자연예찬 #감동의순간 #심미적경험 #자연속힐링
460,615,안양중앙시장,경기 안양시 만안구 안양로291번길 34,4,a_a007655,경기도,안양시 만안구,안양동,,,#다채로운경험 #현지의맛 #풍성한매력 #추억의시장 #따뜻한환대 #색다른발견 #정겨운분위기 #맛집탐방 #생동감넘치는 #현지인추천 #일상의즐거움 #전통의재발견 #다양한상품 #오감만족 #활기찬에너지
461,616,"안양박물관, 김중섭박물관",경기 안양시 만안구 예술공원로103번길 4,2,a_a007655,경기도,안양시 만안구,안양동,,,#문화적풍요 #예술의향연 #독특한경험 #영감충만 #사색의시간 #감성의여행 #창의력자극 #마음의감동 #예술적발견 #지적만족 #새로운시각 #감성충전 #호기심자극 #예술의향기 #감동적인순간
462,617,국립서울현충원,서울 동작구 현충로 210,2,a_a002055,서울특별시,동작구,동작동,,,#경건한분위기 #숭고한희생 #감사의마음 #존경심가득 #역사의숨결 #엄숙한순간 #무거운마음 #깊은성찰 #고요한시간 #기억의공간 #성스러운자리 #깊은존경 #희생의의미 #마음의깊이 #장엄한분위기
463,623,안성맞춤랜드,경기 안성시 보개면 남사당로 198,8,a_a004571,경기도,안성시,보개면,,,#자연과함께 #평온한하루 #문화의향기 #감성여행 #마음의쉼터 #예술의향연 #전통의멋 #힐링스팟 #상쾌한바람 #감동적인순간 #추억만들기 #자연속에서 #감성충만 #문화체험 #자연의아름다움
464,624,롤파크,서울 종로구 종로 33,3,a_a004418,서울특별시,종로구,청진동,,,#흥미진진한경험 #게임성지순례 #긴장감넘치는순간 #열정의현장 #경쟁의쾌감 #승리의기쁨 #전율의순간 #팬심폭발 #최고의경험 #몰입감최고 #스펙타클한순간 #감탄의연속 #팀워크의감동 #열띤응원 #놀라운경험
465,625,신당동떡볶이타운,서울 중구 다산로33길 10-18,4,a_a006004,서울특별시,중구,회현동1가,,,#맛있는여행 #추억의맛 #향수자극 #입맛도는 #정겨운분위기 #매콤한기억 #다양한맛집 #쫄깃한식감 #현지인추천 #특별한경험 #입소문난맛집 #따뜻한환영 #풍성한음식 #정겨운사람들 #새로운발견
466,626,신세계프리미엄아울렛 여주,경기 여주시 명품로 360,4,a_a000577,경기도,용인시 처인구,포곡읍,,,#다양한발견 #쇼핑천국 #가치있는시간 #패션의성지 #아늑한분위기 #새로운경험 #취향저격 #세련된공간 #고급스러운느낌 #즐거운탐험 #만족스러운구매 #감각적인매장 #트렌디한장소 #독특한아이템 #기분좋은선물
467,627,갤러리아백화점 EAST점,서울 강남구 압구정로 407,4,a_a000577,경기도,용인시 처인구,포곡읍,,,#세련된분위기 #럭셔리한시간 #도심속힐링 #트렌디한공간 #모던한감각 #세련된디자인 #고급스러운쇼핑 #패션의중심 #스타일리시한순간 #편안한쇼핑 #다양한브랜드 #문화와예술 #고급레스토랑 #현대적인분위기 #프리미엄경험
468,628,한국은행 화폐박물관,서울 중구 남대문로 39,2,a_a001412,서울특별시,중구,황학동,,,#화폐의역사 #금융체험 #문화탐방 #지식여행 #경제교육 #호기심자극 #고급스러운 #역사탐험 #세심한디테일 #감성탐방 #과거와의만남 #흥미진진한 #발견의기쁨 #역사속으로 #지적여행
469,630,옥천레포츠공원,경기 양평군 옥천면 옥천체육공원길 40,1,a_a002056,경기도,남양주시,다산동,,,#자연과함께 #휴식의시간 #신선한공기 #평화로운순간 #마음의여유 #힐링스팟 #자연속으로 #활력충전 #풍경감상 #편안한쉼터 #자연의매력 #자연친화적 #느긋한시간 #여유로운공간 #자연속힐링
